409,1495
410,219
411,1493
412,1757
413,1500
414,218
415,2302
416,2057
417,2267
418,1603
419,1440
420,2144
421,1628
422,2153
423,1909
424,2085
425,2130
426,2131
427,250
428,1741
429,2404
430,2135
431,2401
432,1296
433,1519
434,1582
435,1728
436,1474
437,1475
438,1578
439,1580
440,1350
441,1333
442,2254
443,1942
444,1429
445,2030
446,2024
447,1710
448,1388
449,1838
450,1858
451,1836
452,1878
453,1835
454,1859
455,1860
456,2276
457,1820
458,1374
459,625
460,638
461,541
462,1821
463,660
464,629
465,139
466,466
467,1011
468,356
469,339
470,928
471,863
472,863
473,300
474,43
475,301
476,376
477,192
478,599
479,305
480,45
481,308
482,297
483,385
484,417
485,914
486,916
487,410
488,385
489,447
490,867
491,867
492,327
493,389
494,529
495,773
496,86
497,775
498,1042
499,765
500,852
501,122
502,507
503,141
504,666
505,646
506,643
507,255
508,253
509,260
510,645
511,644
512,644
513,668
514,682
515,1105
516,670
517,648
518,1760
519,1830
520,1821
521,523
522,281
523,281
524,280
525,286
526,286
527,567
528,676
529,526
530,325
531,207
532,659
533,660
534,652
535,651
536,550
537,637
538,638
539,569
540,660
541,677
542,207
543,144
544,253
545,240
546,677
547,659
548,320
549,281
550,285
551,887
552,1005
553,77
554,470
555,471
556,795
557,36
558,2432
559,727
560,725
561,474
562,347
563,882
564,1121
565,342
566,884
567,531
568,530
569,351
570,203
571,203
572,924
573,899
574,313
575,322
576,302
577,601
578,1133
579,1122
580,373
581,593
582,1141
583,332
584,577
585,918
586,1140
587,1141
588,1132
589,565
590,335
591,1177
592,276
593,1156
594,920
595,921
596,331
597,1128
598,334
599,140
600,45
601,45
602,308
603,605
604,298
605,566
606,566
607,336
608,565
609,564
610,329
611,1129
612,316
613,1137
614,436
615,402
616,318
617,405
618,707
619,406
620,47
621,1155
622,424
623,570
624,986
625,433
626,436
627,987
628,48
629,917
630,961
631,398
632,891
633,1170
634,539
635,407
636,282
637,555
638,407
639,198
640,709
641,537
642,2335
643,991
644,785
645,711
646,553
647,1097
648,455
649,389
650,583
651,1179
652,247
653,802
654,180
655,1085
656,88
657,754
658,741
659,1223
660,754
661,754
662,525
663,747
664,94
665,1223
666,187
667,1085
668,770
669,1220
670,830
671,1070
672,755
673,1076
674,83
675,103
676,520
677,1062
678,124
679,131
680,802
681,517
682,620
683,497
684,295
685,160
686,299
687,582
688,817
689,522
690,563
691,490
692,500
693,789
694,491
695,583
696,189
697,895
698,277
699,490
700,560
701,1836
702,1837
703,264
704,1836
705,261
706,261
707,256
708,1823
709,262
710,263
711,1823
712,143
713,686
714,693
715,684
716,688
717,683
718,674
719,646
720,681
721,666
722,681
723,664
724,678
725,661
726,656
727,653
728,654
729,653
730,658
731,658
732,680
733,690
734,674
735,673
736,672
737,672
738,643
739,642
740,634
741,641
742,632
743,632
744,631
745,260
746,634
747,489
748,675
749,657
750,658
751,634
752,635
753,656
754,655
755,690
756,693
757,628
758,616
759,288
760,622
761,622
762,627
763,132
764,792
765,614
766,617
767,618
768,626
769,648
770,258
771,257
772,669
773,142
774,791
775,335
776,258
777,671
778,670
779,626
780,614
781,335
782,1749
783,1476
784,1472
785,1478
786,1472
787,1733
788,1518
789,1453
790,1389
791,1759
792,1851
793,1843
794,1391
795,1475
796,1849
797,1844
798,1453
799,1829
800,1512
801,1474
802,1476
803,1477
804,1659
805,1382
806,1660
807,2194
808,1276
809,1780
810,1722
811,1723
812,1547
813,2285
814,1532
815,1722
816,2065
817,2056
818,1448
819,2049
820,1561
821,1549
822,2345
823,1499
824,1506
825,2079
826,1498
827,1770
828,1513
829,2089
830,1494
831,2282
832,2098
833,1481
834,1756
835,1529
836,1807
837,1528
838,1528
839,1457
840,1523
841,1757
842,2270
843,1763
844,1526
845,2296
846,1785
847,2304
848,1524
849,1385
850,1500
851,1786
852,1617
853,2155
854,1653
855,1790
856,1603
857,1294
858,2086
859,1619
860,2315
861,1510
862,2082
863,1509
864,1796
865,2266
866,1296
867,1729
868,1575
869,1645
870,2159
871,2163
872,1300
873,1730
874,1650
875,1647
876,1474
877,1519
878,1578
879,2041
880,2393
881,1425
882,1709
883,1944
884,2232
885,1433
886,1425
887,2045
888,1717
889,1717
890,1939
891,1941
892,2393
893,1939
894,1937
895,1341
896,2393
897,2256
898,1717
899,1962
900,1969
901,1997
902,2389
903,1696
904,1922
905,1335
906,2037
907,1403
908,1349
909,1353
910,1330
911,2240
912,2245
913,1360
914,1369
915,1692
916,1487
917,1692
918,1367
919,1491
920,2271
921,1486
922,1755
923,1468
924,1774
925,1434
926,1748
927,1682
928,1479
929,1877
930,1878
931,1884
932,1885
933,1754
934,1880
935,1866
936,1857
937,1859
938,1856
939,1853
940,1848
941,1845
942,1845
943,1865
944,1849
945,1849
946,1867
947,1872
948,1880
949,1866
950,1866
951,1866
952,1864
953,1838
954,1858
955,1855
956,1854
957,1850
958,1832
959,1832
960,1825
961,1825
962,1823
963,1826
964,1850
965,1885
966,1434
967,1753
968,1867
969,1864
970,1864
971,1849
972,1850
973,1826
974,1828
975,1848
976,1847
977,1875
978,1750
979,1387
980,1820
981,1388
982,1388
983,1481
984,1530
985,1806
986,1527
987,1378
988,2357
989,1809
990,1810
991,1984
992,1862
993,1863
994,1863
995,1839
996,1839
997,1842
998,1983
999,1527
